Time,Banking Crisis,Heritage Economic Freedom Index Score,Property Rights,Government Integrity,Tax Burden,Government Spending,Business Freedom,Labor Freedom,Monetary Freedom,Trade Freedom,Investment Freedom,Financial Freedom,Total Gold Reserves(% of GNI),Total reserves (% of total external debt),Short-term debt (% of total external debt),Public and publicly guaranteed debt service (% of GNI),External debt stocks (% of GNI),Short-term debt (% of total reserves),Total debt service (% of GNI),"Short-term debt (% of exports of goods, services and primary income)","Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",Multilateral debt service (% of public and publicly guaranteed debt service),"Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Total debt service (% of exports of goods, services and primary income)",GDP growth (annual %),GDP per capita growth (annual %),GNI growth (annual %),GNI per capita growth (annual %),Exports of goods and services (annual % growth),Final consumption expenditure (annual % growth),General government final consumption expenditure (annual % growth),Gross capital formation (annual % growth),Gross fixed capital formation (annual % growth),Households and NPISHs Final consumption expenditure (annual % growth),Households and NPISHs Final consumption expenditure per capita growth (annual %),Imports of goods and services (annual % growth),"Industry (including construction), value added (annual % growth)","Manufacturing, value added (annual % growth)","Services, value added (annual % growth)",Chemicals (% of value added in manufacturing),Exports of goods and services (% of GDP),External balance on goods and services (% of GDP),Final consumption expenditure (% of GDP),"Food, beverages and tobacco (% of value added in manufacturing)",General government final consumption expenditure (% of GDP),Gross capital formation (% of GDP),Gross domestic savings (% of GDP),Gross fixed capital formation (% of GDP),Gross national expenditure (% of GDP),Gross savings (% of GDP),Gross savings (% of GNI),Households and NPISHs final consumption expenditure (% of GDP),Imports of goods and services (% of GDP),"Industry (including construction), value added (% of GDP)",Machinery and transport equipment (% of value added in manufacturing),"Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]",Other manufacturing (% of value added in manufacturing),"Services, value added (% of GDP) [NV.SRV.TOTL.ZS]",Textiles and clothing (% of value added in manufacturing),Trade (% of GDP),Domestic credit to private sector by banks (% of GDP),Domestic credit provided by financial sector (% of GDP),"Claims on central government, etc. (% GDP)",Claims on private sector (annual growth as % of broad money),Domestic credit to private sector (% of GDP),Monetary Sector credit to private sector (% GDP),Claims on central government (annual growth as % of broad money),"Inflation, consumer prices (annual %)",Real interest rate (%),Real interest rate (annual growth %),Broad money (% of GDP),Broad money growth (annual %),Broad money to total reserves ratio,Proportion of seats held by women in national parliaments (%),Women Business and the Law Index Score (scale 1-100),"Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Life expectancy at birth, female (years)","Birth rate, crude (per 1,000 people)",Population growth (annual %),"Death rate, crude (per 1,000 people)",Fixed telephone subscriptions (per 100 people),Fixed broadband subscriptions (per 100 people),Mobile cellular subscriptions (per 100 people),Gini index,Income share held by fourth 20%,Income share held by highest 10%,Income share held by highest 20%,Income share held by lowest 10%,Income share held by lowest 20%,Income share held by second 20%,Income share held by third 20%,Proportion of people living below 50 percent of median income (%),Total tax and contribution rate (% of profit),Profit tax (% of commercial profits),Labor tax and contributions (% of commercial profits),Cost of business start-up procedures (% of GNI per capita),Other taxes payable by businesses (% of commercial profits),Private credit bureau coverage (% of adults),Public credit registry coverage (% of adults),Food exports (% of merchandise exports),Fuel exports (% of merchandise exports),"Computer, communications and other services (% of commercial service exports)",Travel services (% of commercial service exports),Ores and metals exports (% of merchandise exports),Transport services (% of commercial service exports),Medium and high-tech exports (% manufactured exports),Insurance and financial services (% of commercial service exports),Agricultural raw materials exports (% of merchandise exports),Manufactures exports (% of merchandise exports),Food imports (% of merchandise imports),Agricultural raw materials imports (% of merchandise imports),Fuel imports (% of merchandise imports),"Computer, communications and other services (% of commercial service imports)",Manufactures imports (% of merchandise imports),Insurance and financial services (% of commercial service imports),Transport services (% of commercial service imports),Travel services (% of commercial service imports),Ores and metals imports (% of merchandise imports),"Tariff rate, applied, weighted mean, all products (%)","Tariff rate, applied, weighted mean, primary products (%)","Tariff rate, applied, weighted mean, manufactured products (%)","Tariff rate, most favored nation, weighted mean, all products (%)","Tariff rate, most favored nation, weighted mean, primary products (%)","Tariff rate, most favored nation, weighted mean, manufactured products (%)",Merchandise trade (% of GDP),"International tourism, receipts (% of total exports)","International tourism, expenditures (% of total imports)","Intentional homicides, male (per 100,000 male)","Intentional homicides (per 100,000 people)","Intentional homicides, female (per 100,000 female)",Military expenditure (% of general government expenditure),Military expenditure (% of GDP),Armed forces personnel (% of total labor force),Net lending (+) / net borrowing (-) (% of GDP),Net investment in nonfinancial assets (% of GDP),Goods and services expense (% of expense),Expense (% of GDP),Compensation of employees (% of expense),Interest payments (% of expense),Other expense (% of expense),Subsidies and other transfers (% of expense),Interest payments (% of revenue),Tax revenue (% of GDP),Taxes on exports (% of tax revenue),Taxes on goods and services (% of revenue),Social contributions (% of revenue),"Revenue, excluding grants (% of GDP)",Other taxes (% of revenue),Grants and other revenue (% of revenue),Customs and other import duties (% of tax revenue),Taxes on goods and services (% value added of industry and services),"Taxes on income, profits and capital gains (% of revenue)","Taxes on income, profits and capital gains (% of total taxes)",Taxes on international trade (% of revenue),Net migration,"Unemployment, total (% of total labor force)","Unemployment, male (% of male labor force)","Unemployment, female (% of female labor force)",Economic Freedom Summary Index,1A Government Consumption,1B  Transfers and subsidies,1C  Government investment,1Di Top marginal income tax rate,1Dii Top marginal income and payroll tax rate,1D  Top marginal tax rate,IE State Ownership of Assets,1  Size of Government,2A  Judicial independence,2B  Impartial courts,2C  Protection of property rights,2D  Military interference in rule of law and politics,2E Integrity of the legal system,2F Legal enforcement of contracts,2G Regulatory restrictions on the sale of real property,2H Reliability of police,Gender Legal Rights Adjustment,2  Legal System & Property Rights,3D  Freedom to own foreign currency bank accounts,3  Sound Money,4Ai  Revenue from trade taxes (% of trade sector),4Aii  Mean tariff rate,4Aiii  Standard deviation of tariff rates,4A  Tariffs,4Bi  Non-tariff trade barriers,4Bii  Compliance costs of importing and exporting,4B  Regulatory trade barriers,4C  Black market exchange rates,4Di  Financial Openness,4Dii  Capital controls,4Diii Freedom of foreigners to visit,4D  Controls of the movement of capital and people,4  Freedom to trade internationally,5Ai  Ownership of banks,5Aii Private sector credit,5Aiii  Interest rate controls/negative real interest rates),5A  Credit market regulations,5Bi  Hiring regulations and minimum wage,5Bii  Hiring and firing regulations,5Biii  Centralized collective bargaining,5Biv  Hours Regulations,5Bv Mandated cost of worker dismissal,5Bvi  Conscription,5B  Labor market regulations,5Ci  Administrative requirements,5Cii  Regulatory Burden,"5Ciii  Starting
a  business",5Civ  Impartial Public Administration,5Cv Licensing restrictions,5Cvi Tax compliance,5C  Business regulations,5  Regulation,"Agricultural machinery, tractors per 100 sq. km of arable land",Urban population growth (annual %),Rural population growth (annual %),Rural population (% of total population),Urban population (% of total population),Agricultural nitrous oxide emissions (% of total),Agricultural methane emissions (% of total),Energy related methane emissions (% of total),CO2 emissions from transport (% of total fuel combustion),CO2 emissions from solid fuel consumption (% of total),CO2 emissions from gaseous fuel consumption (% of total),CO2 emissions from liquid fuel consumption (% of total),Nitrous oxide emissions (% change from 1990),Nitrous oxide emissions in energy sector (% of total),Methane emissions (% change from 1990),Access to clean fuels and technologies for cooking (% of population),"Access to clean fuels and technologies for cooking, rural (% of rural population)","Access to clean fuels and technologies for cooking, urban (% of urban population)",Access to electricity (% of population),"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)",Alternative and nuclear energy (% of total energy use),Combustible renewables and waste (% of total energy),Electric power consumption (kWh per capita),Electric power transmission and distribution losses (% of output),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from oil, gas and coal sources (% of total)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Energy imports, net (% of energy use)",Energy use (kg of oil equivalent per capita),Fossil fuel energy consumption (% of total),GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Renewable internal freshwater resources per capita (cubic meters),Arable land (% of land area),Agricultural land (% of land area),Forest area (% of land area)
1960,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.604049108,2.12913E-06,79.03647919,,9.880445095,23.47923426,20.96352081,23.47876828,102.5157134,,,69.15612686,7.604046979,,,,,,,15.20809609,10.79774693,21.67153432,8.060289959,,13.61124436,10.79774693,,,,,21.13925102,,,,,60.916,63.978,67.617,23.784,,8.844,4.494680621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,20399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.389,73.611,,,,,8.0078125,4.845252404,84.45012019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,0,,,,,,,,,,,,,,,,,,,,,,,,5.427842876,3.740902814,5.653577245,3.96302523,-10.63859174,9.710620935,,9.677371587,14.16661555,,,18.17689285,,,,,5.994946995,1.67858E-06,70.10069283,,7.789632048,27.76644706,29.89930717,27.76589541,97.86713989,,,62.31108476,5.994945316,,,,,,,11.98989231,11.81004251,18.76417921,4.67605744,19.78417266,14.08812177,11.81004251,-10.07194245,,,,16.60599886,-0.35971223,,,,61.24,64.36,68.031,23.638,1.613029359,8.724,4.46571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,29321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.52653654,2.432904523,-0.7101569,25.783,74.217,,,,,6.92125815,7.88134986,82.3672709,,,,,,,,,,,,,,,,,,,,,,,,,,,14119.47679,6.795435362,50.3633952,
1962,0,,,,,,,,,,,,,,,,,,,,,,,,-0.852021522,-2.454333032,-1.009857588,-2.609618339,45.23846323,-2.503629267,,-8.823489702,-8.029547633,,,0,,,,,4.691842759,-4.691840132,79.24613952,,12.19237454,21.73093502,20.75386048,21.73050328,100.9770745,,,67.05396861,9.383682891,,,,,,,14.07552565,10.22821456,17.26597686,5.254862524,7.581227437,12.01111434,10.22821456,12.27436823,,,,14.31011669,10.10830325,30.4939191,,,61.035,64.244,68.031,23.798,1.629281873,8.924,4.46571,,,,,,,,,,,,,,,,,,,71.51672236,1.080846673,,,0.813335466,,,,23.08823199,3.468135678,3.893525052,6.146947043,6.68857357,,80.36626875,,,,2.74088407,,,,,,,10.52325704,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,29386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.77893639,2.367622276,-0.526995925,25.233,74.767,,,,,3.742402513,9.519907123,84.0196681,,,,,,,,,,,,,,,,,,,,,,,,,,,13891.29463,7.008466432,49.85365533,
1963,0,,,,,,,,,,,,,,,,,,,,,,,,-5.308196825,-6.831393315,-5.314553699,-6.837647933,0,-2.854193995,,-17.74200933,-13.4920725,,,-23.08339691,,,,,7.890454203,2.16987E-06,82.01337388,,10.25219496,18.27287883,17.98662612,18.27251579,100.2862527,,,71.76125609,7.890452033,,,,,,,15.78090624,9.902517499,17.95077873,6.430718535,10.81967213,11.5200602,9.902517499,16.72131148,,,,16.01761795,33.1147541,10.84758433,,,61.178,64.449,68.285,23.663,1.621661393,8.917,4.46571,,,,,,,,,,,,,,,,,,,72.12415416,0.822615007,,,0.833818569,,,,20.45927004,5.725743897,4.136595077,7.568269978,5.869688853,,78.2700227,,,,3.964149398,,,,,,,12.83923009,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,30637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.42857143,2.343966767,-0.549729073,24.691,75.309,,,,,4.605359496,11.64885049,81.21979792,,,,,,,,,,,,,,,,,,,,,,,,,,,13667.84159,7.1619365,49.28398905,
1964,0,,,,,,,,,,,,,,,,,,,,,,,,10.13029766,8.382751477,10.30972795,8.559334566,-8.196661334,10.56710104,,28.43137605,10.0922235,,,20.01239287,,,,,5.563715605,1.53002E-06,75.90075081,,7.22902581,21.47391262,24.09924919,17.17889981,97.37466343,,,68.67166335,5.563714075,,,,,,,11.12742968,9.402676974,17.44224397,6.815549878,21.42857143,10.6266941,9.402676974,20.19704433,,,,15.96785971,41.37931034,26.67176125,,,61.037,64.363,68.261,23.437,1.599523187,9.093,4.46571,,,,,,,,,,,,,,,,,,,77.22665177,0.432268863,,,0.500304019,,,,14.51683693,7.282293103,5.905130597,10.81301918,7.779623498,,67.74518529,,,,7.317897962,,,,,,,9.712852091,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,32322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,2.307416154,-0.591071635,24.156,75.844,,,,,4.593011779,11.61413437,81.19365664,,,,,,,,,,,,,,,,,,,,,,,,,,,13450.96045,7.308098469,48.70738008,
1965,0,,,,,,,,,,,,,,,,,,,,,,,,10.56943334,8.838850212,10.47617851,8.747054964,8.928500262,8.643285807,,3.816839041,4.999552778,,,0,,,,,6.225874438,2.075291465,75.49703163,,8.089486313,22.42767575,24.50296837,19.22342519,97.92470737,,,67.40754376,4.150582972,48.41447642,,41.18416018,,38.68135829,,10.37645741,8.923753569,16.18727392,6.080604176,16.02787456,10.10666974,8.923753569,8.362369338,,,,15.12887524,27.00348432,18.16311207,,,61.235,64.593,68.493,23.259,1.577532978,9.062,4.987833993,,,,,,,,,,,,,,,,,,,81.63537584,0.615568721,,,0.268986497,,,,11.82453702,5.609010729,6.506880909,12.6011795,9.660914203,,62.19464631,,,,8.47181378,,,,,,,9.497364351,,,,,,,1.07,,,,,,,,,,,,,,,,,,,,,,,33973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.75387322,2.267355609,-0.619796362,23.631,76.369,,,,,4.422849312,12.32168442,80.45848128,,,,,,,,,,,,,,,,,,,,,,,,,,,13240.43205,7.476550139,48.15306081,
1966,0,,,,,,,,,,,,,,,,,,,,,,,,-0.659726171,-2.20928541,0.714711039,-0.856287359,16.39343134,-1.084579531,,-3.676404701,0,,,-8.33114436,1.109731688,0.873654251,-1.528094858,,6.652917384,1.66322935,77.79422557,,10.80433856,20.54254663,22.20577443,20.54254663,98.3367722,,,66.98989197,4.989688034,49.60581466,,41.00858489,,40.11709274,,11.64260542,9.729891892,17.68012834,6.619652946,21.26200274,11.0604754,9.729891892,14.40329218,,,,15.95036979,31.55006859,21.12491072,,,61.525,64.891,68.761,23.141,1.572143647,9.001,4.96398,,,,,,,,,,,,,,,,,,,77.91825229,0.878622057,,,0.286643987,,,,14.70220247,6.181637519,6.657727595,11.41908349,9.651260389,,64.65097861,,,,7.56401858,,,,,,,9.48988805,,,,,,,1.168,,,,,,,,,,,,,,,,,,,,,,,35529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.04664939,2.24944311,-0.648611339,23.112,76.888,,,,,4.100360088,12.44046928,76.98919735,,,,,,,,,,,,,,,,,,,,,,,,,,,13033.90118,7.895669586,47.84904392,
1967,0,,,,,,,,,,,,,,,,,,,,,,,,3.191996623,1.587241218,-0.416292289,-1.964934611,0,3.046136117,,3.817114198,4.76238752,,,0,4.231080068,5.542941848,2.541093641,,7.495596226,2.49853208,76.28643262,,9.739278166,21.21503579,23.71356738,21.21503579,97.50146841,,,66.54715258,4.997064147,47.38341438,,37.82402724,,42.63620116,,12.49266037,9.581870717,18.65154235,7.70797162,18.97810219,10.94357073,9.581870717,22.8362878,,,,18.42667446,53.80604797,6.146377247,,,61.524,64.992,68.99,23.061,1.567334924,9.076,4.96398,,,,,,,,,,,,,,,,,,,76.82995977,0.525258658,,,0.468486611,,,,14.04030523,8.112938099,6.582883768,9.625900511,8.572367449,,68.70432627,,,,6.468648917,,,,,,,10.55792183,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,37727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.85524372,2.22844796,-0.664024232,22.602,77.398,,,,,4.486964306,12.53216963,75.99865727,,,,,,,,,,,,,,,,,,,,,,,,,,,12831.20887,8.163511395,47.39411479,
1968,0,,,,,,,,,,,,,,,,,,,,,,,,4.822500779,3.20815605,2.927953574,1.342786285,-7.042155989,4.632510723,,8.823648508,12.87880826,,,9.088304094,9.474208411,5.634346816,1.84047798,,6.484453463,1.08074204,77.22876308,,9.829350628,21.69049729,22.77123692,21.69049729,98.91926037,,,67.39941084,5.403711423,47.03606529,,36.19621884,,43.24265853,,11.88816489,12.14754308,21.15012617,7.284202881,24.20338983,13.86592329,12.14754308,3.86440678,,,,20.41522143,28.06779661,6.912029681,,,61.317,64.89,69.035,22.987,1.552056952,9.296,4.96398,,,,,,,,,,,,,,,,,,,72.74008045,0.905895163,,,0.645334988,,,,13.55351625,12.129938,5.508639814,10.96443074,7.246942926,,69.55606148,,,,6.678963557,,,,,,,9.596450804,,,,,,,1.685714286,,,,,,,,,,,,,,,,,,,,,,,39985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.27583749,2.199842716,-0.698550094,22.099,77.901,,,,,3.429056744,13.24380275,76.14523064,,,,,,,,,,,,,,,,,,,,,,,,,,,12633.59868,8.71527283,47.22310528,
1969,0,,,,,,,,,,,,,,,,,,,,,,,,9.679526011,8.001733126,10.53907642,8.848134794,21.21207237,6.347019836,,22.97304156,22.81848009,,,24.99359768,11.5461698,11.54845627,8.827984917,,6.398713317,0,76.00940298,,9.50117537,23.9906052,23.99059702,23.9906052,100.0000082,,,66.50822692,6.398713317,47.3861283,,36.64543034,,43.42715421,,12.79742663,13.05337511,22.23095817,6.252456985,16.09317099,15.97850118,13.05337511,0.529380625,,,,20.87808736,20.91053467,12.12259552,,,61.243,64.859,69.047,23.185,1.541543922,9.478,4.96398,,,,,,,,,,,,,,,,,,,73.87570296,0.358795438,,,0.515775152,,,,11.58676976,13.64017974,6.818122915,9.740490059,6.718627086,,69.88958888,,,,6.799956082,,,,,,,10.19954882,,,,,,,1.9375,,,,,,,,,,,,,,,,,,,,,,,40436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.57539483,2.172403774,-0.71458481,21.606,78.394,,,,,3.352617602,11.78395296,78.3952959,,,,,,,,,,,,,,,,,,,,,,,,,,,12440.33962,8.76131385,46.54600996,
